,date,day_of_week,weather_region_cd,maximum_feels_like_temperature,rainfall,sunshine_td,avg_ice_cream_price,ice_cream_sold,cpih,month
4846,2023-03-24,5.0,10.0,9.2,0.6,6.8,2.871105207855,2183.0,8.9,3.0
4847,2023-03-24,5.0,11.0,10.2,16.2,2.9,2.871105207855,5117.0,8.9,3.0
4848,2023-03-24,5.0,12.0,9.4,4.4,5.9,2.871105207855,8795.0,8.9,3.0
4849,2023-03-24,5.0,13.0,9.1,0.4,3.7,2.871105207855,5735.0,8.9,3.0
4850,2023-03-24,5.0,14.0,9.5,10.6,3.8,2.871105207855,17583.0,8.9,3.0
4851,2023-03-24,5.0,2.0,8.9,9.4,2.7,2.871105207855,5059.0,8.9,3.0
4852,2023-03-24,5.0,3.0,5.5,22.4,1.1,2.871105207855,459.0,8.9,3.0
4853,2023-03-24,5.0,4.0,7.9,5.0,2.5,2.871105207855,1484.0,8.9,3.0
4854,2023-03-24,5.0,5.0,9.6,0.2,5.8,2.871105207855,7195.0,8.9,3.0
4855,2023-03-24,5.0,6.0,10.3,0.6,7.2,2.871105207855,6975.0,8.9,3.0
4856,2023-03-24,5.0,7.0,10.2,2.0,6.6,2.871105207855,3586.0,8.9,3.0
4857,2023-03-24,5.0,8.0,9.6,0.0,6.4,2.871105207855,7274.0,8.9,3.0
4858,2023-03-24,5.0,9.0,10.6,3.6,6.3,2.871105207855,10954.0,8.9,3.0
4859,2023-03-25,6.0,1.0,4.7,0.4,3.5,2.871105207855,1008.0,8.9,3.0
4860,2023-03-25,6.0,10.0,9.0,6.6,4.9,2.871105207855,2370.0,8.9,3.0
4861,2023-03-25,6.0,11.0,10.7,2.6,2.5,2.871105207855,5327.0,8.9,3.0
4862,2023-03-25,6.0,12.0,8.8,0.8,2.4,2.871105207855,9629.0,8.9,3.0
4863,2023-03-25,6.0,13.0,10.0,0.0,2.4,2.871105207855,5630.0,8.9,3.0
4864,2023-03-25,6.0,14.0,10.6,0.4,5.9,2.871105207855,21321.0,8.9,3.0
4865,2023-03-25,6.0,2.0,9.0,11.6,0.3,2.871105207855,5177.0,8.9,3.0
4866,2023-03-25,6.0,3.0,6.1,9.4,0.5,2.871105207855,517.0,8.9,3.0
4867,2023-03-25,6.0,4.0,9.8,1.8,4.4,2.871105207855,1764.0,8.9,3.0
4868,2023-03-25,6.0,5.0,9.7,9.8,1.8,2.871105207855,7468.0,8.9,3.0
4869,2023-03-25,6.0,6.0,10.4,0.6,3.9,2.871105207855,7405.0,8.9,3.0
4870,2023-03-25,6.0,7.0,9.1,2.4,4.1,2.871105207855,3882.0,8.9,3.0
4871,2023-03-25,6.0,8.0,10.1,0.0,3.1,2.871105207855,7858.0,8.9,3.0
4872,2023-03-25,6.0,9.0,10.1,0.2,3.4,2.871105207855,12057.0,8.9,3.0
4873,2023-03-26,0.0,1.0,1.3,0.2,4.5,2.871105207855,875.0,8.9,3.0
4874,2023-03-26,0.0,10.0,9.1,10.4,0.3,2.871105207855,1695.0,8.9,3.0
4875,2023-03-26,0.0,11.0,7.9,9.0,0.2,2.871105207855,3365.0,8.9,3.0
4876,2023-03-26,0.0,12.0,6.3,9.8,0.0,2.871105207855,6774.0,8.9,3.0
4877,2023-03-26,0.0,13.0,6.3,15.6,0.0,2.871105207855,3910.0,8.9,3.0
4878,2023-03-26,0.0,14.0,7.2,7.2,0.0,2.871105207855,17859.0,8.9,3.0
4879,2023-03-26,0.0,2.0,6.6,0.0,3.8,2.871105207855,4460.0,8.9,3.0
4880,2023-03-26,0.0,3.0,3.3,0.0,1.9,2.871105207855,379.0,8.9,3.0
4881,2023-03-26,0.0,4.0,6.0,0.0,2.6,2.871105207855,891.0,8.9,3.0
4882,2023-03-26,0.0,5.0,4.6,0.0,1.7,2.871105207855,5730.0,8.9,3.0
4883,2023-03-26,0.0,6.0,7.9,1.2,0.4,2.871105207855,4995.0,8.9,3.0
4884,2023-03-26,0.0,7.0,5.4,0.6,0.3,2.871105207855,2603.0,8.9,3.0
4885,2023-03-26,0.0,8.0,3.2,0.0,0.3,2.871105207855,4651.0,8.9,3.0
4886,2023-03-26,0.0,9.0,5.6,6.0,0.2,2.871105207855,7580.0,8.9,3.0
4887,2023-03-27,1.0,1.0,8.0,0.0,11.4,2.871105207855,704.0,8.9,3.0
4888,2023-03-27,1.0,10.0,9.3,0.0,9.5,2.871105207855,1651.0,8.9,3.0
4889,2023-03-27,1.0,11.0,8.8,1.6,2.4,2.871105207855,3807.0,8.9,3.0
4890,2023-03-27,1.0,12.0,9.4,0.0,5.9,2.871105207855,6269.0,8.9,3.0
4891,2023-03-27,1.0,13.0,8.9,0.0,3.4,2.871105207855,4132.0,8.9,3.0
4892,2023-03-27,1.0,14.0,10.3,0.0,7.1,2.871105207855,15221.0,8.9,3.0
4893,2023-03-27,1.0,2.0,7.4,0.0,11.9,2.871105207855,4136.0,8.9,3.0
4894,2023-03-27,1.0,3.0,4.8,0.0,11.8,2.871105207855,335.0,8.9,3.0
4895,2023-03-27,1.0,4.0,8.0,0.0,9.8,2.871105207855,1066.0,8.9,3.0
4896,2023-03-27,1.0,5.0,7.7,0.0,10.8,2.871105207855,5749.0,8.9,3.0
4897,2023-03-27,1.0,6.0,10.3,0.2,6.9,2.871105207855,5287.0,8.9,3.0
4898,2023-03-27,1.0,7.0,8.3,0.0,4.8,2.871105207855,2627.0,8.9,3.0
4899,2023-03-27,1.0,8.0,5.9,0.0,9.2,2.871105207855,4772.0,8.9,3.0
4900,2023-03-27,1.0,9.0,9.0,0.0,5.0,2.871105207855,7435.0,8.9,3.0
4901,2023-03-28,2.0,1.0,7.9,2.2,0.0,2.871105207855,668.0,8.9,3.0
4902,2023-03-28,2.0,10.0,10.0,7.8,0.0,2.871105207855,1418.0,8.9,3.0
4903,2023-03-28,2.0,11.0,9.7,2.4,0.1,2.871105207855,3431.0,8.9,3.0
4904,2023-03-28,2.0,12.0,4.5,3.8,0.0,2.871105207855,5598.0,8.9,3.0
4905,2023-03-28,2.0,13.0,7.1,2.2,0.0,2.871105207855,3643.0,8.9,3.0
4906,2023-03-28,2.0,14.0,6.4,2.2,0.0,2.871105207855,12225.0,8.9,3.0
4907,2023-03-28,2.0,2.0,7.2,7.6,0.0,2.871105207855,3331.0,8.9,3.0
4908,2023-03-28,2.0,3.0,6.4,11.6,0.0,2.871105207855,317.0,8.9,3.0
4909,2023-03-28,2.0,4.0,11.4,5.6,1.5,2.871105207855,972.0,8.9,3.0
4910,2023-03-28,2.0,5.0,6.0,0.6,0.0,2.871105207855,4653.0,8.9,3.0
4911,2023-03-28,2.0,6.0,8.6,1.2,0.0,2.871105207855,4641.0,8.9,3.0
4912,2023-03-28,2.0,7.0,5.5,4.4,0.0,2.871105207855,2346.0,8.9,3.0
4913,2023-03-28,2.0,8.0,4.5,0.0,0.0,2.871105207855,4493.0,8.9,3.0
4914,2023-03-28,2.0,9.0,5.9,3.6,0.1,2.871105207855,6817.0,8.9,3.0
4915,2023-03-29,3.0,1.0,10.3,2.6,0.3,2.871105207855,727.0,8.9,3.0
4916,2023-03-29,3.0,10.0,11.7,14.2,0.0,2.871105207855,1614.0,8.9,3.0
4917,2023-03-29,3.0,11.0,9.2,2.0,0.0,2.871105207855,3953.0,8.9,3.0
4918,2023-03-29,3.0,12.0,9.6,6.4,0.0,2.871105207855,6519.0,8.9,3.0
4919,2023-03-29,3.0,13.0,12.4,1.4,0.0,2.871105207855,4241.0,8.9,3.0
4920,2023-03-29,3.0,14.0,11.5,6.4,0.0,2.871105207855,14644.0,8.9,3.0
4921,2023-03-29,3.0,2.0,10.5,3.2,0.0,2.871105207855,4170.0,8.9,3.0
4922,2023-03-29,3.0,3.0,8.5,14.6,0.0,2.871105207855,377.0,8.9,3.0
4923,2023-03-29,3.0,4.0,12.1,8.0,2.9,2.871105207855,1120.0,8.9,3.0
4924,2023-03-29,3.0,5.0,12.5,0.2,0.5,2.871105207855,6150.0,8.9,3.0
4925,2023-03-29,3.0,6.0,13.2,2.2,0.1,2.871105207855,5600.0,8.9,3.0
4926,2023-03-29,3.0,7.0,12.2,5.6,0.0,2.871105207855,2809.0,8.9,3.0
4927,2023-03-29,3.0,8.0,11.2,3.2,0.3,2.871105207855,5238.0,8.9,3.0
4928,2023-03-29,3.0,9.0,11.6,4.8,0.7,2.871105207855,8011.0,8.9,3.0
4929,2023-03-30,4.0,1.0,14.0,0.4,5.8,2.871105207855,992.0,8.9,3.0
4930,2023-03-30,4.0,10.0,11.1,2.8,3.5,2.871105207855,1851.0,8.9,3.0
4931,2023-03-30,4.0,11.0,11.6,4.0,5.1,2.871105207855,4474.0,8.9,3.0
4932,2023-03-30,4.0,12.0,11.3,4.2,2.9,2.871105207855,7602.0,8.9,3.0
4933,2023-03-30,4.0,13.0,9.7,2.8,0.2,2.871105207855,4935.0,8.9,3.0
4934,2023-03-30,4.0,14.0,12.1,3.2,3.5,2.871105207855,16166.0,8.9,3.0
4935,2023-03-30,4.0,2.0,11.7,0.6,4.4,2.871105207855,4732.0,8.9,3.0
4936,2023-03-30,4.0,3.0,8.5,2.0,1.1,2.871105207855,412.0,8.9,3.0
4937,2023-03-30,4.0,4.0,13.3,8.2,3.6,2.871105207855,1420.0,8.9,3.0
4938,2023-03-30,4.0,5.0,11.8,7.2,4.7,2.871105207855,6774.0,8.9,3.0
4939,2023-03-30,4.0,6.0,13.5,1.8,6.7,2.871105207855,6001.0,8.9,3.0
4940,2023-03-30,4.0,7.0,12.6,8.8,4.5,2.871105207855,3256.0,8.9,3.0
4941,2023-03-30,4.0,8.0,12.0,2.2,5.4,2.871105207855,6288.0,8.9,3.0
4942,2023-03-30,4.0,9.0,13.9,2.8,4.1,2.871105207855,9699.0,8.9,3.0
4943,2023-03-31,5.0,1.0,9.4,0.0,1.4,2.871105207855,994.0,8.9,3.0
4944,2023-03-31,5.0,10.0,6.3,13.2,0.0,2.871105207855,2309.0,8.9,3.0
4945,2023-03-31,5.0,11.0,7.6,9.6,0.0,2.871105207855,5686.0,8.9,3.0
4946,2023-03-31,5.0,12.0,8.9,15.0,0.1,2.871105207855,9020.0,8.9,3.0
4947,2023-03-31,5.0,13.0,7.8,12.8,0.0,2.871105207855,5838.0,8.9,3.0
4948,2023-03-31,5.0,14.0,10.7,14.8,0.3,2.871105207855,17658.0,8.9,3.0
4949,2023-03-31,5.0,2.0,11.9,0.0,2.0,2.871105207855,5519.0,8.9,3.0
4950,2023-03-31,5.0,3.0,8.4,0.4,0.7,2.871105207855,586.0,8.9,3.0
4951,2023-03-31,5.0,4.0,12.6,10.8,0.4,2.871105207855,1607.0,8.9,3.0
4952,2023-03-31,5.0,5.0,7.6,1.8,0.0,2.871105207855,7726.0,8.9,3.0
4953,2023-03-31,5.0,6.0,10.7,5.2,0.2,2.871105207855,7414.0,8.9,3.0
4954,2023-03-31,5.0,7.0,10.1,7.4,0.0,2.871105207855,3620.0,8.9,3.0
4955,2023-03-31,5.0,8.0,11.1,0.0,0.4,2.871105207855,7907.0,8.9,3.0
4956,2023-03-31,5.0,9.0,9.8,12.8,0.3,2.871105207855,11791.0,8.9,3.0
4957,2023-04-01,6.0,1.0,6.7,0.0,1.6,2.805299237804,998.0,7.8,4.0
4958,2023-04-01,6.0,10.0,12.2,0.8,1.6,2.805299237804,2519.0,7.8,4.0
4959,2023-04-01,6.0,11.0,11.0,1.0,2.2,2.805299237804,6099.0,7.8,4.0
4960,2023-04-01,6.0,12.0,7.8,7.4,0.3,2.805299237804,10171.0,7.8,4.0
4961,2023-04-01,6.0,13.0,10.8,2.8,1.6,2.805299237804,6486.0,7.8,4.0
4962,2023-04-01,6.0,14.0,9.9,0.4,0.6,2.805299237804,21168.0,7.8,4.0
4963,2023-04-01,6.0,2.0,7.3,0.0,0.1,2.805299237804,5381.0,7.8,4.0
4964,2023-04-01,6.0,3.0,3.4,0.2,0.0,2.805299237804,578.0,7.8,4.0
4965,2023-04-01,6.0,4.0,9.4,5.4,0.0,2.805299237804,1943.0,7.8,4.0
4966,2023-04-01,6.0,5.0,5.2,0.4,0.1,2.805299237804,8244.0,7.8,4.0
4967,2023-04-01,6.0,6.0,8.9,0.0,4.0,2.805299237804,8168.0,7.8,4.0
4968,2023-04-01,6.0,7.0,6.8,0.4,0.0,2.805299237804,3872.0,7.8,4.0
4969,2023-04-01,6.0,8.0,4.1,0.0,0.0,2.805299237804,8279.0,7.8,4.0
4970,2023-04-01,6.0,9.0,7.7,0.0,0.4,2.805299237804,12663.0,7.8,4.0
4971,2023-04-02,0.0,1.0,10.1,0.2,1.5,2.805299237804,957.0,7.8,4.0
4972,2023-04-02,0.0,10.0,9.8,0.0,1.9,2.805299237804,1754.0,7.8,4.0
4973,2023-04-02,0.0,11.0,8.4,0.0,1.7,2.805299237804,4034.0,7.8,4.0
4974,2023-04-02,0.0,12.0,7.4,0.0,3.5,2.805299237804,7801.0,7.8,4.0
4975,2023-04-02,0.0,13.0,9.7,0.0,7.8,2.805299237804,4535.0,7.8,4.0
4976,2023-04-02,0.0,14.0,9.1,0.0,4.4,2.805299237804,21123.0,7.8,4.0
4977,2023-04-02,0.0,2.0,10.4,0.0,1.1,2.805299237804,5343.0,7.8,4.0
4978,2023-04-02,0.0,3.0,9.9,0.0,5.8,2.805299237804,461.0,7.8,4.0
4979,2023-04-02,0.0,4.0,10.5,0.8,3.0,2.805299237804,947.0,7.8,4.0
4980,2023-04-02,0.0,5.0,8.1,0.6,9.3,2.805299237804,7535.0,7.8,4.0
4981,2023-04-02,0.0,6.0,11.6,0.0,4.6,2.805299237804,6728.0,7.8,4.0
4982,2023-04-02,0.0,7.0,7.8,0.2,5.8,2.805299237804,3360.0,7.8,4.0
4983,2023-04-02,0.0,8.0,6.1,0.0,9.3,2.805299237804,5409.0,7.8,4.0
4984,2023-04-02,0.0,9.0,9.1,0.6,4.8,2.805299237804,9235.0,7.8,4.0
4985,2023-04-03,1.0,1.0,13.1,0.2,10.4,2.805299237804,878.0,7.8,4.0
4986,2023-04-03,1.0,10.0,10.0,0.0,9.9,2.805299237804,1924.0,7.8,4.0
4987,2023-04-03,1.0,11.0,11.1,0.0,10.8,2.805299237804,5170.0,7.8,4.0
4988,2023-04-03,1.0,12.0,10.3,0.0,10.5,2.805299237804,7994.0,7.8,4.0
4989,2023-04-03,1.0,13.0,10.5,0.0,8.6,2.805299237804,4992.0,7.8,4.0
4990,2023-04-03,1.0,14.0,9.5,0.0,8.1,2.805299237804,18025.0,7.8,4.0
4991,2023-04-03,1.0,2.0,10.2,0.0,11.6,2.805299237804,5091.0,7.8,4.0
4992,2023-04-03,1.0,3.0,8.5,0.0,12.1,2.805299237804,420.0,7.8,4.0
4993,2023-04-03,1.0,4.0,7.6,0.0,6.5,2.805299237804,1166.0,7.8,4.0
4994,2023-04-03,1.0,5.0,8.7,0.0,10.3,2.805299237804,7634.0,7.8,4.0
4995,2023-04-03,1.0,6.0,9.6,0.0,11.1,2.805299237804,7179.0,7.8,4.0
4996,2023-04-03,1.0,7.0,9.8,0.0,9.5,2.805299237804,3624.0,7.8,4.0
4997,2023-04-03,1.0,8.0,6.8,0.0,10.6,2.805299237804,6192.0,7.8,4.0
4998,2023-04-03,1.0,9.0,10.5,0.0,8.8,2.805299237804,10238.0,7.8,4.0
4999,2023-04-04,2.0,1.0,11.3,0.0,3.3,2.805299237804,908.0,7.8,4.0
5000,2023-04-04,2.0,10.0,11.6,0.0,10.3,2.805299237804,2127.0,7.8,4.0
5001,2023-04-04,2.0,11.0,11.8,0.0,11.7,2.805299237804,5782.0,7.8,4.0
5002,2023-04-04,2.0,12.0,12.8,0.0,11.8,2.805299237804,9220.0,7.8,4.0
5003,2023-04-04,2.0,13.0,10.4,0.0,9.3,2.805299237804,5369.0,7.8,4.0
5004,2023-04-04,2.0,14.0,13.7,0.0,11.8,2.805299237804,20826.0,7.8,4.0
5005,2023-04-04,2.0,2.0,9.2,0.0,2.1,2.805299237804,4587.0,7.8,4.0
5006,2023-04-04,2.0,3.0,6.6,0.0,5.7,2.805299237804,488.0,7.8,4.0
5007,2023-04-04,2.0,4.0,9.5,2.6,3.9,2.805299237804,1127.0,7.8,4.0
5008,2023-04-04,2.0,5.0,10.4,0.0,9.5,2.805299237804,7993.0,7.8,4.0
5009,2023-04-04,2.0,6.0,10.8,0.0,10.0,2.805299237804,7156.0,7.8,4.0
5010,2023-04-04,2.0,7.0,12.3,0.0,11.4,2.805299237804,3860.0,7.8,4.0
5011,2023-04-04,2.0,8.0,7.5,0.0,12.4,2.805299237804,6910.0,7.8,4.0
5012,2023-04-04,2.0,9.0,12.1,0.0,11.7,2.805299237804,11215.0,7.8,4.0
5013,2023-04-05,3.0,1.0,13.8,1.8,2.6,2.805299237804,772.0,7.8,4.0
5014,2023-04-05,3.0,10.0,9.4,7.4,0.0,2.805299237804,1963.0,7.8,4.0
5015,2023-04-05,3.0,11.0,7.9,3.8,0.0,2.805299237804,5145.0,7.8,4.0
5016,2023-04-05,3.0,12.0,9.5,2.2,2.7,2.805299237804,8143.0,7.8,4.0
5017,2023-04-05,3.0,13.0,10.3,1.8,1.3,2.805299237804,5417.0,7.8,4.0
5018,2023-04-05,3.0,14.0,12.2,1.0,3.0,2.805299237804,16231.0,7.8,4.0
5019,2023-04-05,3.0,2.0,11.1,7.6,0.0,2.805299237804,4203.0,7.8,4.0
5020,2023-04-05,3.0,3.0,7.6,9.6,0.0,2.805299237804,404.0,7.8,4.0
5021,2023-04-05,3.0,4.0,11.7,4.0,0.6,2.805299237804,1346.0,7.8,4.0
5022,2023-04-05,3.0,5.0,8.1,6.0,0.0,2.805299237804,6688.0,7.8,4.0
5023,2023-04-05,3.0,6.0,11.1,2.2,0.0,2.805299237804,6403.0,7.8,4.0
5024,2023-04-05,3.0,7.0,6.9,5.6,0.0,2.805299237804,2911.0,7.8,4.0
5025,2023-04-05,3.0,8.0,9.6,0.0,6.7,2.805299237804,6680.0,7.8,4.0
5026,2023-04-05,3.0,9.0,6.9,6.8,0.1,2.805299237804,9524.0,7.8,4.0
5027,2023-04-06,4.0,1.0,8.7,0.4,2.0,2.805299237804,1030.0,7.8,4.0
5028,2023-04-06,4.0,10.0,8.8,2.6,4.6,2.805299237804,2587.0,7.8,4.0
5029,2023-04-06,4.0,11.0,9.6,0.2,8.1,2.805299237804,6674.0,7.8,4.0
5030,2023-04-06,4.0,12.0,10.0,4.0,2.4,2.805299237804,10537.0,7.8,4.0
5031,2023-04-06,4.0,13.0,11.8,6.8,1.5,2.805299237804,7349.0,7.8,4.0
5032,2023-04-06,4.0,14.0,11.7,4.8,1.9,2.805299237804,19103.0,7.8,4.0
5033,2023-04-06,4.0,2.0,8.1,0.0,8.4,2.805299237804,5490.0,7.8,4.0
5034,2023-04-06,4.0,3.0,8.0,0.2,4.3,2.805299237804,555.0,7.8,4.0
5035,2023-04-06,4.0,4.0,9.8,0.0,8.1,2.805299237804,1885.0,7.8,4.0
5036,2023-04-06,4.0,5.0,9.2,3.8,3.5,2.805299237804,8830.0,7.8,4.0
5037,2023-04-06,4.0,6.0,8.9,0.2,5.4,2.805299237804,8881.0,7.8,4.0
5038,2023-04-06,4.0,7.0,9.9,2.2,3.7,2.805299237804,4010.0,7.8,4.0
5039,2023-04-06,4.0,8.0,10.8,0.0,3.6,2.805299237804,9448.0,7.8,4.0
5040,2023-04-06,4.0,9.0,9.3,1.2,3.3,2.805299237804,13482.0,7.8,4.0
5041,2023-04-07,5.0,1.0,9.2,0.0,12.2,2.805299237804,1236.0,7.8,4.0
5042,2023-04-07,5.0,10.0,11.9,0.0,11.7,2.805299237804,3262.0,7.8,4.0
5043,2023-04-07,5.0,11.0,14.8,0.0,11.4,2.805299237804,7510.0,7.8,4.0
5044,2023-04-07,5.0,12.0,12.5,0.0,10.6,2.805299237804,12535.0,7.8,4.0
5045,2023-04-07,5.0,13.0,14.8,0.0,5.8,2.805299237804,7725.0,7.8,4.0
5046,2023-04-07,5.0,14.0,14.0,0.0,10.6,2.805299237804,24396.0,7.8,4.0
5047,2023-04-07,5.0,2.0,13.1,0.4,10.8,2.805299237804,7296.0,7.8,4.0
5048,2023-04-07,5.0,3.0,11.3,0.0,10.3,2.805299237804,722.0,7.8,4.0
5049,2023-04-07,5.0,4.0,10.2,0.0,11.0,2.805299237804,2433.0,7.8,4.0
5050,2023-04-07,5.0,5.0,9.8,0.0,10.2,2.805299237804,9067.0,7.8,4.0
5051,2023-04-07,5.0,6.0,11.9,0.0,11.6,2.805299237804,10680.0,7.8,4.0
5052,2023-04-07,5.0,7.0,13.4,0.2,12.1,2.805299237804,5280.0,7.8,4.0
5053,2023-04-07,5.0,8.0,10.3,0.0,10.4,2.805299237804,10049.0,7.8,4.0
5054,2023-04-07,5.0,9.0,12.4,0.0,12.2,2.805299237804,16981.0,7.8,4.0
5055,2023-04-08,6.0,1.0,10.2,0.0,9.6,2.805299237804,1065.0,7.8,4.0
5056,2023-04-08,6.0,10.0,12.1,0.0,4.3,2.805299237804,3071.0,7.8,4.0
5057,2023-04-08,6.0,11.0,12.6,0.0,7.6,2.805299237804,8288.0,7.8,4.0
5058,2023-04-08,6.0,12.0,13.6,0.0,10.9,2.805299237804,14264.0,7.8,4.0
5059,2023-04-08,6.0,13.0,12.5,0.0,5.7,2.805299237804,7995.0,7.8,4.0
5060,2023-04-08,6.0,14.0,13.3,0.0,9.2,2.805299237804,24004.0,7.8,4.0
5061,2023-04-08,6.0,2.0,14.1,0.0,8.8,2.805299237804,6373.0,7.8,4.0
5062,2023-04-08,6.0,3.0,12.1,0.0,9.4,2.805299237804,698.0,7.8,4.0
5063,2023-04-08,6.0,4.0,10.1,0.0,4.2,2.805299237804,2500.0,7.8,4.0
5064,2023-04-08,6.0,5.0,12.6,0.0,8.7,2.805299237804,11449.0,7.8,4.0
5065,2023-04-08,6.0,6.0,13.4,0.0,10.4,2.805299237804,12484.0,7.8,4.0
5066,2023-04-08,6.0,7.0,13.8,0.0,10.6,2.805299237804,5783.0,7.8,4.0
5067,2023-04-08,6.0,8.0,9.9,0.0,2.7,2.805299237804,10403.0,7.8,4.0
5068,2023-04-08,6.0,9.0,13.7,0.0,10.2,2.805299237804,17739.0,7.8,4.0
5069,2023-04-09,0.0,1.0,10.6,0.0,3.4,2.805299237804,835.0,7.8,4.0
5070,2023-04-09,0.0,10.0,12.7,5.8,1.6,2.805299237804,894.0,7.8,4.0
5071,2023-04-09,0.0,11.0,11.7,1.8,5.3,2.805299237804,1591.0,7.8,4.0
5072,2023-04-09,0.0,12.0,12.5,0.0,6.5,2.805299237804,4402.0,7.8,4.0
5073,2023-04-09,0.0,13.0,10.0,0.0,3.5,2.805299237804,1818.0,7.8,4.0
5074,2023-04-09,0.0,14.0,14.3,0.0,7.5,2.805299237804,21806.0,7.8,4.0
5075,2023-04-09,0.0,2.0,10.3,1.8,2.3,2.805299237804,4420.0,7.8,4.0
5076,2023-04-09,0.0,3.0,9.3,0.8,3.8,2.805299237804,463.0,7.8,4.0
5077,2023-04-09,0.0,4.0,8.5,2.4,0.3,2.805299237804,22.0,7.8,4.0
5078,2023-04-09,0.0,5.0,9.9,0.0,0.3,2.805299237804,3781.0,7.8,4.0
5079,2023-04-09,0.0,6.0,10.8,0.0,4.3,2.805299237804,2708.0,7.8,4.0
5080,2023-04-09,0.0,7.0,12.2,0.0,2.4,2.805299237804,1399.0,7.8,4.0
5081,2023-04-09,0.0,8.0,11.1,0.0,7.6,2.805299237804,2110.0,7.8,4.0
5082,2023-04-09,0.0,9.0,12.1,0.2,4.5,2.805299237804,3723.0,7.8,4.0
5083,2023-04-10,1.0,1.0,10.4,6.0,5.9,2.805299237804,743.0,7.8,4.0
5084,2023-04-10,1.0,10.0,9.1,7.2,6.7,2.805299237804,1685.0,7.8,4.0
5085,2023-04-10,1.0,11.0,11.4,6.0,5.3,2.805299237804,4696.0,7.8,4.0
5086,2023-04-10,1.0,12.0,10.2,8.6,4.4,2.805299237804,7473.0,7.8,4.0
5087,2023-04-10,1.0,13.0,10.3,8.8,2.6,2.805299237804,4914.0,7.8,4.0
5088,2023-04-10,1.0,14.0,11.6,11.6,3.9,2.805299237804,17904.0,7.8,4.0
5089,2023-04-10,1.0,2.0,8.9,6.4,6.5,2.805299237804,4342.0,7.8,4.0
5090,2023-04-10,1.0,3.0,8.2,8.4,3.8,2.805299237804,368.0,7.8,4.0
5091,2023-04-10,1.0,4.0,8.3,1.4,2.6,2.805299237804,1020.0,7.8,4.0
5092,2023-04-10,1.0,5.0,10.1,2.6,1.7,2.805299237804,6205.0,7.8,4.0
5093,2023-04-10,1.0,6.0,11.0,4.8,3.2,2.805299237804,5908.0,7.8,4.0
5094,2023-04-10,1.0,7.0,11.0,9.0,2.9,2.805299237804,2829.0,7.8,4.0
5095,2023-04-10,1.0,8.0,9.4,0.0,4.0,2.805299237804,5968.0,7.8,4.0
5096,2023-04-10,1.0,9.0,10.4,5.0,3.9,2.805299237804,9215.0,7.8,4.0
5097,2023-04-11,2.0,1.0,10.6,1.4,8.5,2.805299237804,782.0,7.8,4.0
5098,2023-04-11,2.0,10.0,8.0,9.0,0.4,2.805299237804,1687.0,7.8,4.0
5099,2023-04-11,2.0,11.0,9.4,9.6,1.8,2.805299237804,4316.0,7.8,4.0
5100,2023-04-11,2.0,12.0,8.5,12.2,4.1,2.805299237804,6729.0,7.8,4.0
5101,2023-04-11,2.0,13.0,9.7,13.0,1.6,2.805299237804,4445.0,7.8,4.0
5102,2023-04-11,2.0,14.0,10.4,8.4,4.0,2.805299237804,14099.0,7.8,4.0
5103,2023-04-11,2.0,2.0,7.6,18.6,4.6,2.805299237804,3755.0,7.8,4.0
5104,2023-04-11,2.0,3.0,5.9,26.8,3.2,2.805299237804,451.0,7.8,4.0
5105,2023-04-11,2.0,4.0,5.0,7.6,1.9,2.805299237804,1176.0,7.8,4.0
5106,2023-04-11,2.0,5.0,10.0,8.6,4.6,2.805299237804,6512.0,7.8,4.0
5107,2023-04-11,2.0,6.0,9.3,5.6,3.1,2.805299237804,5860.0,7.8,4.0
5108,2023-04-11,2.0,7.0,9.6,6.2,5.7,2.805299237804,2932.0,7.8,4.0
5109,2023-04-11,2.0,8.0,9.5,0.0,7.0,2.805299237804,5583.0,7.8,4.0
5110,2023-04-11,2.0,9.0,8.8,6.2,5.6,2.805299237804,8525.0,7.8,4.0
5111,2023-04-12,3.0,1.0,6.8,7.0,2.0,2.805299237804,705.0,7.8,4.0
5112,2023-04-12,3.0,10.0,5.4,8.2,1.6,2.805299237804,1557.0,7.8,4.0
5113,2023-04-12,3.0,11.0,7.2,6.4,4.5,2.805299237804,3996.0,7.8,4.0
5114,2023-04-12,3.0,12.0,5.7,3.2,4.4,2.805299237804,6508.0,7.8,4.0
5115,2023-04-12,3.0,13.0,6.7,3.6,4.2,2.805299237804,4422.0,7.8,4.0
5116,2023-04-12,3.0,14.0,7.4,0.8,4.5,2.805299237804,14173.0,7.8,4.0
5117,2023-04-12,3.0,2.0,7.0,9.4,1.4,2.805299237804,4131.0,7.8,4.0
5118,2023-04-12,3.0,3.0,3.4,3.2,4.0,2.805299237804,415.0,7.8,4.0
5119,2023-04-12,3.0,4.0,5.9,5.6,4.5,2.805299237804,1081.0,7.8,4.0
5120,2023-04-12,3.0,5.0,6.0,2.2,3.5,2.805299237804,5895.0,7.8,4.0
5121,2023-04-12,3.0,6.0,5.5,4.6,2.4,2.805299237804,5403.0,7.8,4.0
5122,2023-04-12,3.0,7.0,5.0,2.2,4.2,2.805299237804,2691.0,7.8,4.0
5123,2023-04-12,3.0,8.0,7.1,0.6,6.5,2.805299237804,5397.0,7.8,4.0
5124,2023-04-12,3.0,9.0,7.1,2.2,5.6,2.805299237804,8089.0,7.8,4.0
